date,horaire,annee,mois,jours,heure,minute,jour_annee,idx_semaine,idx_jour,jour_semaine,idx_tranche,tranche_horaire,idx_saison,saison,comptage_cumul,comptage_quotidien,methode
2020-06-08,13:00:00,2020,6,8,13,0,160,24,0,Lundi,2,"Après-Midi",0,Printemps,59014,700,"Estimé"
2020-06-08,14:00:00,2020,6,8,14,0,160,24,0,Lundi,2,"Après-Midi",0,Printemps,59068,754,"Estimé"
2020-06-08,15:00:00,2020,6,8,15,0,160,24,0,Lundi,2,"Après-Midi",0,Printemps,59122,808,"Estimé"
2020-06-08,16:00:00,2020,6,8,16,0,160,24,0,Lundi,2,"Après-Midi",0,Printemps,59176,862,"Relevé"
2020-06-08,17:00:00,2020,6,8,17,0,160,24,0,Lundi,2,"Après-Midi",0,Printemps,59329,1015,"Relevé"
2020-06-08,18:00:00,2020,6,8,18,0,160,24,0,Lundi,3,Soir,0,Printemps,59488,1174,"Estimé"
2020-06-08,19:00:00,2020,6,8,19,0,160,24,0,Lundi,3,Soir,0,Printemps,59648,1334,"Relevé"
2020-06-08,20:00:00,2020,6,8,20,0,160,24,0,Lundi,3,Soir,0,Printemps,59686,1372,"Estimé"
2020-06-08,21:00:00,2020,6,8,21,0,160,24,0,Lundi,3,Soir,0,Printemps,59724,1410,"Estimé"
2020-06-08,22:00:00,2020,6,8,22,0,160,24,0,Lundi,3,Soir,0,Printemps,59763,1449,"Estimé"
2020-06-08,23:00:00,2020,6,8,23,0,160,24,0,Lundi,3,Soir,0,Printemps,59801,1487,"Estimé"
2020-06-09,00:00:00,2020,6,9,0,0,161,24,1,Mardi,0,Nuit,0,Printemps,59839,0,"Reporté"
2020-06-09,01:00:00,2020,6,9,1,0,161,24,1,Mardi,0,Nuit,0,Printemps,59849,10,"Estimé"
2020-06-09,02:00:00,2020,6,9,2,0,161,24,1,Mardi,0,Nuit,0,Printemps,59859,20,"Estimé"
2020-06-09,03:00:00,2020,6,9,3,0,161,24,1,Mardi,0,Nuit,0,Printemps,59870,31,"Estimé"
2020-06-09,04:00:00,2020,6,9,4,0,161,24,1,Mardi,0,Nuit,0,Printemps,59880,41,"Estimé"
2020-06-09,05:00:00,2020,6,9,5,0,161,24,1,Mardi,0,Nuit,0,Printemps,59890,51,"Relevé"
2020-06-09,06:00:00,2020,6,9,6,0,161,24,1,Mardi,0,Nuit,0,Printemps,59900,61,"Relevé"
2020-06-09,07:00:00,2020,6,9,7,0,161,24,1,Mardi,0,Nuit,0,Printemps,59988,149,"Estimé"
2020-06-09,08:00:00,2020,6,9,8,0,161,24,1,Mardi,1,Matin,0,Printemps,60077,238,"Estimé"
2020-06-09,09:00:00,2020,6,9,9,0,161,24,1,Mardi,1,Matin,0,Printemps,60166,327,"Estimé"
2020-06-09,10:00:00,2020,6,9,10,0,161,24,1,Mardi,1,Matin,0,Printemps,60254,415,"Relevé"
2020-06-09,11:00:00,2020,6,9,11,0,161,24,1,Mardi,1,Matin,0,Printemps,60325,486,"Estimé"
2020-06-09,12:00:00,2020,6,9,12,0,161,24,1,Mardi,2,"Après-Midi",0,Printemps,60395,556,"Estimé"
2020-06-09,13:00:00,2020,6,9,13,0,161,24,1,Mardi,2,"Après-Midi",0,Printemps,60466,627,"Estimé"
2020-06-09,14:00:00,2020,6,9,14,0,161,24,1,Mardi,2,"Après-Midi",0,Printemps,60536,697,"Estimé"
2020-06-09,15:00:00,2020,6,9,15,0,161,24,1,Mardi,2,"Après-Midi",0,Printemps,60607,768,"Relevé"
2020-06-09,16:00:00,2020,6,9,16,0,161,24,1,Mardi,2,"Après-Midi",0,Printemps,60723,884,"Estimé"
2020-06-09,17:00:00,2020,6,9,17,0,161,24,1,Mardi,2,"Après-Midi",0,Printemps,60839,1000,"Relevé"
2020-06-09,18:00:00,2020,6,9,18,0,161,24,1,Mardi,3,Soir,0,Printemps,60905,1066,"Estimé"
2020-06-09,19:00:00,2020,6,9,19,0,161,24,1,Mardi,3,Soir,0,Printemps,60970,1131,"Estimé"
2020-06-09,20:00:00,2020,6,9,20,0,161,24,1,Mardi,3,Soir,0,Printemps,61036,1197,"Estimé"
2020-06-09,21:00:00,2020,6,9,21,0,161,24,1,Mardi,3,Soir,0,Printemps,61101,1262,"Estimé"
2020-06-09,22:00:00,2020,6,9,22,0,161,24,1,Mardi,3,Soir,0,Printemps,61167,1328,"Estimé"
2020-06-09,23:00:00,2020,6,9,23,0,161,24,1,Mardi,3,Soir,0,Printemps,61232,1393,"Estimé"
2020-06-10,00:00:00,2020,6,10,0,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61298,0,"Reporté"
2020-06-10,01:00:00,2020,6,10,1,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61305,7,"Estimé"
2020-06-10,02:00:00,2020,6,10,2,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61313,15,"Estimé"
2020-06-10,03:00:00,2020,6,10,3,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61320,22,"Estimé"
2020-06-10,04:00:00,2020,6,10,4,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61327,29,"Estimé"
2020-06-10,05:00:00,2020,6,10,5,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61335,37,"Estimé"
2020-06-10,06:00:00,2020,6,10,6,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61342,44,"Relevé"
2020-06-10,07:00:00,2020,6,10,7,0,162,24,2,Mecredi,0,Nuit,0,Printemps,61380,82,"Estimé"
2020-06-10,08:00:00,2020,6,10,8,0,162,24,2,Mecredi,1,Matin,0,Printemps,61418,120,"Relevé"
2020-06-10,09:00:00,2020,6,10,9,0,162,24,2,Mecredi,1,Matin,0,Printemps,61517,219,"Estimé"
2020-06-10,10:00:00,2020,6,10,10,0,162,24,2,Mecredi,1,Matin,0,Printemps,61616,318,"Estimé"
2020-06-10,11:00:00,2020,6,10,11,0,162,24,2,Mecredi,1,Matin,0,Printemps,61715,417,"Relevé"
2020-06-10,12:00:00,2020,6,10,12,0,162,24,2,Mecredi,2,"Après-Midi",0,Printemps,61823,525,"Estimé"
2020-06-10,13:00:00,2020,6,10,13,0,162,24,2,Mecredi,2,"Après-Midi",0,Printemps,61931,633,"Estimé"
2020-06-10,14:00:00,2020,6,10,14,0,162,24,2,Mecredi,2,"Après-Midi",0,Printemps,62039,741,"Estimé"
2020-06-10,15:00:00,2020,6,10,15,0,162,24,2,Mecredi,2,"Après-Midi",0,Printemps,62147,849,"Estimé"
2020-06-10,16:00:00,2020,6,10,16,0,162,24,2,Mecredi,2,"Après-Midi",0,Printemps,62254,956,"Estimé"
2020-06-10,17:00:00,2020,6,10,17,0,162,24,2,Mecredi,2,"Après-Midi",0,Printemps,62362,1064,"Estimé"
2020-06-10,18:00:00,2020,6,10,18,0,162,24,2,Mecredi,3,Soir,0,Printemps,62470,1172,"Estimé"
2020-06-10,19:00:00,2020,6,10,19,0,162,24,2,Mecredi,3,Soir,0,Printemps,62578,1280,"Estimé"
2020-06-10,20:00:00,2020,6,10,20,0,162,24,2,Mecredi,3,Soir,0,Printemps,62686,1388,"Relevé"
2020-06-10,21:00:00,2020,6,10,21,0,162,24,2,Mecredi,3,Soir,0,Printemps,62739,1441,"Relevé"
2020-06-10,22:00:00,2020,6,10,22,0,162,24,2,Mecredi,3,Soir,0,Printemps,62795,1497,"Relevé"
2020-06-10,23:00:00,2020,6,10,23,0,162,24,2,Mecredi,3,Soir,0,Printemps,62867,1569,"Relevé"
2020-06-11,00:00:00,2020,6,11,0,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62869,0,"Reporté"
2020-06-11,01:00:00,2020,6,11,1,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62885,16,"Estimé"
2020-06-11,02:00:00,2020,6,11,2,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62900,31,"Estimé"
2020-06-11,03:00:00,2020,6,11,3,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62916,47,"Estimé"
2020-06-11,04:00:00,2020,6,11,4,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62931,62,"Estimé"
2020-06-11,05:00:00,2020,6,11,5,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62947,78,"Estimé"
2020-06-11,06:00:00,2020,6,11,6,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62962,93,"Estimé"
2020-06-11,07:00:00,2020,6,11,7,0,163,24,3,Jeudi,0,Nuit,0,Printemps,62978,109,"Relevé"
2020-06-11,08:00:00,2020,6,11,8,0,163,24,3,Jeudi,1,Matin,0,Printemps,63071,202,"Estimé"
2020-06-11,09:00:00,2020,6,11,9,0,163,24,3,Jeudi,1,Matin,0,Printemps,63165,296,"Estimé"
2020-06-11,10:00:00,2020,6,11,10,0,163,24,3,Jeudi,1,Matin,0,Printemps,63258,389,"Estimé"
2020-06-11,11:00:00,2020,6,11,11,0,163,24,3,Jeudi,1,Matin,0,Printemps,63351,482,"Estimé"
2020-06-11,12:00:00,2020,6,11,12,0,163,24,3,Jeudi,2,"Après-Midi",0,Printemps,63444,575,"Estimé"
2020-06-11,13:00:00,2020,6,11,13,0,163,24,3,Jeudi,2,"Après-Midi",0,Printemps,63538,669,"Estimé"
2020-06-11,14:00:00,2020,6,11,14,0,163,24,3,Jeudi,2,"Après-Midi",0,Printemps,63631,762,"Estimé"
2020-06-11,15:00:00,2020,6,11,15,0,163,24,3,Jeudi,2,"Après-Midi",0,Printemps,63724,855,"Estimé"
2020-06-11,16:00:00,2020,6,11,16,0,163,24,3,Jeudi,2,"Après-Midi",0,Printemps,63817,948,"Estimé"
2020-06-11,17:00:00,2020,6,11,17,0,163,24,3,Jeudi,2,"Après-Midi",0,Printemps,63911,1042,"Estimé"
2020-06-11,18:00:00,2020,6,11,18,0,163,24,3,Jeudi,3,Soir,0,Printemps,64004,1135,"Relevé"
2020-06-11,19:00:00,2020,6,11,19,0,163,24,3,Jeudi,3,Soir,0,Printemps,64173,1304,"Relevé"
2020-06-11,20:00:00,2020,6,11,20,0,163,24,3,Jeudi,3,Soir,0,Printemps,64209,1340,"Estimé"
2020-06-11,21:00:00,2020,6,11,21,0,163,24,3,Jeudi,3,Soir,0,Printemps,64244,1375,"Estimé"
2020-06-11,22:00:00,2020,6,11,22,0,163,24,3,Jeudi,3,Soir,0,Printemps,64280,1411,"Estimé"
2020-06-11,23:00:00,2020,6,11,23,0,163,24,3,Jeudi,3,Soir,0,Printemps,64315,1446,"Estimé"
2020-06-12,00:00:00,2020,6,12,0,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64351,0,"Reporté"
2020-06-12,01:00:00,2020,6,12,1,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64373,22,"Estimé"
2020-06-12,02:00:00,2020,6,12,2,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64394,43,"Estimé"
2020-06-12,03:00:00,2020,6,12,3,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64416,65,"Estimé"
2020-06-12,04:00:00,2020,6,12,4,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64437,86,"Estimé"
2020-06-12,05:00:00,2020,6,12,5,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64459,108,"Estimé"
2020-06-12,06:00:00,2020,6,12,6,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64481,130,"Estimé"
2020-06-12,07:00:00,2020,6,12,7,0,164,24,4,Vendredi,0,Nuit,0,Printemps,64502,151,"Estimé"
2020-06-12,08:00:00,2020,6,12,8,0,164,24,4,Vendredi,1,Matin,0,Printemps,64524,173,"Estimé"
2020-06-12,09:00:00,2020,6,12,9,0,164,24,4,Vendredi,1,Matin,0,Printemps,64546,195,"Estimé"
2020-06-12,10:00:00,2020,6,12,10,0,164,24,4,Vendredi,1,Matin,0,Printemps,64567,216,"Estimé"
2020-06-12,11:00:00,2020,6,12,11,0,164,24,4,Vendredi,1,Matin,0,Printemps,64589,238,"Estimé"
2020-06-12,12:00:00,2020,6,12,12,0,164,24,4,Vendredi,2,"Après-Midi",0,Printemps,64610,259,"Estimé"
2020-06-12,13:00:00,2020,6,12,13,0,164,24,4,Vendredi,2,"Après-Midi",0,Printemps,64632,281,"Relevé"
2020-06-12,14:00:00,2020,6,12,14,0,164,24,4,Vendredi,2,"Après-Midi",0,Printemps,64670,319,"Estimé"
2020-06-12,15:00:00,2020,6,12,15,0,164,24,4,Vendredi,2,"Après-Midi",0,Printemps,64709,358,"Estimé"
2020-06-12,16:00:00,2020,6,12,16,0,164,24,4,Vendredi,2,"Après-Midi",0,Printemps,64747,396,"Relevé"
2020-06-12,17:00:00,2020,6,12,17,0,164,24,4,Vendredi,2,"Après-Midi",0,Printemps,64846,495,"Relevé"
2020-06-12,18:00:00,2020,6,12,18,0,164,24,4,Vendredi,3,Soir,0,Printemps,64897,546,"Estimé"
2020-06-12,19:00:00,2020,6,12,19,0,164,24,4,Vendredi,3,Soir,0,Printemps,64948,597,"Estimé"
2020-06-12,20:00:00,2020,6,12,20,0,164,24,4,Vendredi,3,Soir,0,Printemps,64999,648,"Estimé"
2020-06-12,21:00:00,2020,6,12,21,0,164,24,4,Vendredi,3,Soir,0,Printemps,65050,699,"Estimé"
2020-06-12,22:00:00,2020,6,12,22,0,164,24,4,Vendredi,3,Soir,0,Printemps,65101,750,"Estimé"
2020-06-12,23:00:00,2020,6,12,23,0,164,24,4,Vendredi,3,Soir,0,Printemps,65152,801,"Estimé"
2020-06-13,00:00:00,2020,6,13,0,0,165,24,5,Samedi,0,Nuit,0,Printemps,65203,0,"Reporté"
2020-06-13,01:00:00,2020,6,13,1,0,165,24,5,Samedi,0,Nuit,0,Printemps,65219,16,"Estimé"
2020-06-13,02:00:00,2020,6,13,2,0,165,24,5,Samedi,0,Nuit,0,Printemps,65236,33,"Estimé"
2020-06-13,03:00:00,2020,6,13,3,0,165,24,5,Samedi,0,Nuit,0,Printemps,65252,49,"Estimé"
2020-06-13,04:00:00,2020,6,13,4,0,165,24,5,Samedi,0,Nuit,0,Printemps,65268,65,"Estimé"
2020-06-13,05:00:00,2020,6,13,5,0,165,24,5,Samedi,0,Nuit,0,Printemps,65284,81,"Estimé"
2020-06-13,06:00:00,2020,6,13,6,0,165,24,5,Samedi,0,Nuit,0,Printemps,65301,98,"Estimé"
2020-06-13,07:00:00,2020,6,13,7,0,165,24,5,Samedi,0,Nuit,0,Printemps,65317,114,"Estimé"
2020-06-13,08:00:00,2020,6,13,8,0,165,24,5,Samedi,1,Matin,0,Printemps,65333,130,"Estimé"
2020-06-13,09:00:00,2020,6,13,9,0,165,24,5,Samedi,1,Matin,0,Printemps,65350,147,"Estimé"
2020-06-13,10:00:00,2020,6,13,10,0,165,24,5,Samedi,1,Matin,0,Printemps,65366,163,"Relevé"
2020-06-13,11:00:00,2020,6,13,11,0,165,24,5,Samedi,1,Matin,0,Printemps,65410,207,"Relevé"
2020-06-13,12:00:00,2020,6,13,12,0,165,24,5,Samedi,2,"Après-Midi",0,Printemps,65476,273,"Estimé"
2020-06-13,13:00:00,2020,6,13,13,0,165,24,5,Samedi,2,"Après-Midi",0,Printemps,65542,339,"Estimé"
2020-06-13,14:00:00,2020,6,13,14,0,165,24,5,Samedi,2,"Après-Midi",0,Printemps,65608,405,"Estimé"
2020-06-13,15:00:00,2020,6,13,15,0,165,24,5,Samedi,2,"Après-Midi",0,Printemps,65673,470,"Estimé"
2020-06-13,16:00:00,2020,6,13,16,0,165,24,5,Samedi,2,"Après-Midi",0,Printemps,65739,536,"Estimé"
2020-06-13,17:00:00,2020,6,13,17,0,165,24,5,Samedi,2,"Après-Midi",0,Printemps,65805,602,"Estimé"
2020-06-13,18:00:00,2020,6,13,18,0,165,24,5,Samedi,3,Soir,0,Printemps,65871,668,"Relevé"
2020-06-13,19:00:00,2020,6,13,19,0,165,24,5,Samedi,3,Soir,0,Printemps,65924,721,"Estimé"
2020-06-13,20:00:00,2020,6,13,20,0,165,24,5,Samedi,3,Soir,0,Printemps,65977,774,"Estimé"
2020-06-13,21:00:00,2020,6,13,21,0,165,24,5,Samedi,3,Soir,0,Printemps,66030,827,"Estimé"
2020-06-13,22:00:00,2020,6,13,22,0,165,24,5,Samedi,3,Soir,0,Printemps,66084,881,"Estimé"
2020-06-13,23:00:00,2020,6,13,23,0,165,24,5,Samedi,3,Soir,0,Printemps,66137,934,"Estimé"
2020-06-14,00:00:00,2020,6,14,0,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66190,0,"Reporté"
2020-06-14,01:00:00,2020,6,14,1,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66208,18,"Estimé"
2020-06-14,02:00:00,2020,6,14,2,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66227,37,"Estimé"
2020-06-14,03:00:00,2020,6,14,3,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66246,56,"Estimé"
2020-06-14,04:00:00,2020,6,14,4,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66264,74,"Estimé"
2020-06-14,05:00:00,2020,6,14,5,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66282,92,"Estimé"
2020-06-14,06:00:00,2020,6,14,6,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66301,111,"Relevé"
2020-06-14,07:00:00,2020,6,14,7,0,166,24,6,Dimanche,0,Nuit,0,Printemps,66319,129,"Estimé"
2020-06-14,08:00:00,2020,6,14,8,0,166,24,6,Dimanche,1,Matin,0,Printemps,66337,147,"Estimé"
2020-06-14,09:00:00,2020,6,14,9,0,166,24,6,Dimanche,1,Matin,0,Printemps,66355,165,"Relevé"
2020-06-14,10:00:00,2020,6,14,10,0,166,24,6,Dimanche,1,Matin,0,Printemps,66417,227,"Estimé"
2020-06-14,11:00:00,2020,6,14,11,0,166,24,6,Dimanche,1,Matin,0,Printemps,66479,289,"Estimé"
2020-06-14,12:00:00,2020,6,14,12,0,166,24,6,Dimanche,2,"Après-Midi",0,Printemps,66541,351,"Relevé"
2020-06-14,13:00:00,2020,6,14,13,0,166,24,6,Dimanche,2,"Après-Midi",0,Printemps,66604,414,"Estimé"
2020-06-14,14:00:00,2020,6,14,14,0,166,24,6,Dimanche,2,"Après-Midi",0,Printemps,66668,478,"Relevé"
2020-06-14,15:00:00,2020,6,14,15,0,166,24,6,Dimanche,2,"Après-Midi",0,Printemps,66718,528,"Estimé"
2020-06-14,16:00:00,2020,6,14,16,0,166,24,6,Dimanche,2,"Après-Midi",0,Printemps,66767,577,"Estimé"
2020-06-14,17:00:00,2020,6,14,17,0,166,24,6,Dimanche,2,"Après-Midi",0,Printemps,66817,627,"Estimé"
2020-06-14,18:00:00,2020,6,14,18,0,166,24,6,Dimanche,3,Soir,0,Printemps,66867,677,"Estimé"
2020-06-14,19:00:00,2020,6,14,19,0,166,24,6,Dimanche,3,Soir,0,Printemps,66916,726,"Estimé"
2020-06-14,20:00:00,2020,6,14,20,0,166,24,6,Dimanche,3,Soir,0,Printemps,66966,776,"Estimé"
2020-06-14,21:00:00,2020,6,14,21,0,166,24,6,Dimanche,3,Soir,0,Printemps,67016,826,"Estimé"
2020-06-14,22:00:00,2020,6,14,22,0,166,24,6,Dimanche,3,Soir,0,Printemps,67066,876,"Estimé"
2020-06-14,23:00:00,2020,6,14,23,0,166,24,6,Dimanche,3,Soir,0,Printemps,67115,925,"Estimé"
2020-06-15,00:00:00,2020,6,15,0,0,167,25,0,Lundi,0,Nuit,0,Printemps,67165,0,"Reporté"
2020-06-15,01:00:00,2020,6,15,1,0,167,25,0,Lundi,0,Nuit,0,Printemps,67172,7,"Estimé"
2020-06-15,02:00:00,2020,6,15,2,0,167,25,0,Lundi,0,Nuit,0,Printemps,67180,15,"Estimé"
2020-06-15,03:00:00,2020,6,15,3,0,167,25,0,Lundi,0,Nuit,0,Printemps,67187,22,"Estimé"
2020-06-15,04:00:00,2020,6,15,4,0,167,25,0,Lundi,0,Nuit,0,Printemps,67194,29,"Estimé"
2020-06-15,05:00:00,2020,6,15,5,0,167,25,0,Lundi,0,Nuit,0,Printemps,67202,37,"Estimé"
2020-06-15,06:00:00,2020,6,15,6,0,167,25,0,Lundi,0,Nuit,0,Printemps,67209,44,"Relevé"
2020-06-15,07:00:00,2020,6,15,7,0,167,25,0,Lundi,0,Nuit,0,Printemps,67306,141,"Estimé"
2020-06-15,08:00:00,2020,6,15,8,0,167,25,0,Lundi,1,Matin,0,Printemps,67402,237,"Estimé"
2020-06-15,09:00:00,2020,6,15,9,0,167,25,0,Lundi,1,Matin,0,Printemps,67499,334,"Estimé"
2020-06-15,10:00:00,2020,6,15,10,0,167,25,0,Lundi,1,Matin,0,Printemps,67595,430,"Estimé"
2020-06-15,11:00:00,2020,6,15,11,0,167,25,0,Lundi,1,Matin,0,Printemps,67692,527,"Estimé"
2020-06-15,12:00:00,2020,6,15,12,0,167,25,0,Lundi,2,"Après-Midi",0,Printemps,67788,623,"Estimé"
2020-06-15,13:00:00,2020,6,15,13,0,167,25,0,Lundi,2,"Après-Midi",0,Printemps,67885,720,"Estimé"
2020-06-15,14:00:00,2020,6,15,14,0,167,25,0,Lundi,2,"Après-Midi",0,Printemps,67982,817,"Estimé"
2020-06-15,15:00:00,2020,6,15,15,0,167,25,0,Lundi,2,"Après-Midi",0,Printemps,68078,913,"Estimé"
2020-06-15,16:00:00,2020,6,15,16,0,167,25,0,Lundi,2,"Après-Midi",0,Printemps,68175,1010,"Estimé"
2020-06-15,17:00:00,2020,6,15,17,0,167,25,0,Lundi,2,"Après-Midi",0,Printemps,68271,1106,"Estimé"
2020-06-15,18:00:00,2020,6,15,18,0,167,25,0,Lundi,3,Soir,0,Printemps,68368,1203,"Estimé"
2020-06-15,19:00:00,2020,6,15,19,0,167,25,0,Lundi,3,Soir,0,Printemps,68464,1299,"Estimé"
2020-06-15,20:00:00,2020,6,15,20,0,167,25,0,Lundi,3,Soir,0,Printemps,68561,1396,"Relevé"
2020-06-15,21:00:00,2020,6,15,21,0,167,25,0,Lundi,3,Soir,0,Printemps,68668,1503,"Relevé"
2020-06-15,22:00:00,2020,6,15,22,0,167,25,0,Lundi,3,Soir,0,Printemps,68700,1535,"Relevé"
2020-06-15,23:00:00,2020,6,15,23,0,167,25,0,Lundi,3,Soir,0,Printemps,68797,1632,"Relevé"
2020-06-16,00:00:00,2020,6,16,0,0,168,25,1,Mardi,0,Nuit,0,Printemps,68797,0,"Relevé"
2020-06-16,01:00:00,2020,6,16,1,0,168,25,1,Mardi,0,Nuit,0,Printemps,68841,44,"Estimé"
2020-06-16,02:00:00,2020,6,16,2,0,168,25,1,Mardi,0,Nuit,0,Printemps,68885,88,"Estimé"
2020-06-16,03:00:00,2020,6,16,3,0,168,25,1,Mardi,0,Nuit,0,Printemps,68930,133,"Estimé"
2020-06-16,04:00:00,2020,6,16,4,0,168,25,1,Mardi,0,Nuit,0,Printemps,68974,177,"Estimé"
2020-06-16,05:00:00,2020,6,16,5,0,168,25,1,Mardi,0,Nuit,0,Printemps,69018,221,"Estimé"
2020-06-16,06:00:00,2020,6,16,6,0,168,25,1,Mardi,0,Nuit,0,Printemps,69062,265,"Estimé"
2020-06-16,07:00:00,2020,6,16,7,0,168,25,1,Mardi,0,Nuit,0,Printemps,69106,309,"Estimé"
2020-06-16,08:00:00,2020,6,16,8,0,168,25,1,Mardi,1,Matin,0,Printemps,69151,354,"Estimé"
2020-06-16,09:00:00,2020,6,16,9,0,168,25,1,Mardi,1,Matin,0,Printemps,69195,398,"Estimé"
2020-06-16,10:00:00,2020,6,16,10,0,168,25,1,Mardi,1,Matin,0,Printemps,69239,442,"Relevé"
2020-06-16,11:00:00,2020,6,16,11,0,168,25,1,Mardi,1,Matin,0,Printemps,69358,561,"Estimé"
2020-06-16,12:00:00,2020,6,16,12,0,168,25,1,Mardi,2,"Après-Midi",0,Printemps,69477,680,"Estimé"
2020-06-16,13:00:00,2020,6,16,13,0,168,25,1,Mardi,2,"Après-Midi",0,Printemps,69596,799,"Estimé"
2020-06-16,14:00:00,2020,6,16,14,0,168,25,1,Mardi,2,"Après-Midi",0,Printemps,69715,918,"Estimé"
2020-06-16,15:00:00,2020,6,16,15,0,168,25,1,Mardi,2,"Après-Midi",0,Printemps,69834,1037,"Relevé"
2020-06-16,16:00:00,2020,6,16,16,0,168,25,1,Mardi,2,"Après-Midi",0,Printemps,69942,1145,"Estimé"
2020-06-16,17:00:00,2020,6,16,17,0,168,25,1,Mardi,2,"Après-Midi",0,Printemps,70050,1253,"Estimé"
2020-06-16,18:00:00,2020,6,16,18,0,168,25,1,Mardi,3,Soir,0,Printemps,70158,1361,"Relevé"
2020-06-16,19:00:00,2020,6,16,19,0,168,25,1,Mardi,3,Soir,0,Printemps,70397,1600,"Relevé"
2020-06-16,20:00:00,2020,6,16,20,0,168,25,1,Mardi,3,Soir,0,Printemps,70497,1700,"Estimé"
2020-06-16,21:00:00,2020,6,16,21,0,168,25,1,Mardi,3,Soir,0,Printemps,70597,1800,"Relevé"
2020-06-16,22:00:00,2020,6,16,22,0,168,25,1,Mardi,3,Soir,0,Printemps,70627,1830,"Relevé"
2020-06-16,23:00:00,2020,6,16,23,0,168,25,1,Mardi,3,Soir,0,Printemps,70695,1898,"Relevé"
2020-06-17,00:00:00,2020,6,17,0,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70695,0,"Reporté"
2020-06-17,01:00:00,2020,6,17,1,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70716,21,"Estimé"
2020-06-17,02:00:00,2020,6,17,2,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70738,43,"Estimé"
2020-06-17,03:00:00,2020,6,17,3,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70760,65,"Estimé"
2020-06-17,04:00:00,2020,6,17,4,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70781,86,"Estimé"
2020-06-17,05:00:00,2020,6,17,5,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70802,107,"Estimé"
2020-06-17,06:00:00,2020,6,17,6,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70824,129,"Estimé"
2020-06-17,07:00:00,2020,6,17,7,0,169,25,2,Mecredi,0,Nuit,0,Printemps,70846,151,"Estimé"
2020-06-17,08:00:00,2020,6,17,8,0,169,25,2,Mecredi,1,Matin,0,Printemps,70867,172,"Relevé"
2020-06-17,09:00:00,2020,6,17,9,0,169,25,2,Mecredi,1,Matin,0,Printemps,71002,307,"Estimé"
2020-06-17,10:00:00,2020,6,17,10,0,169,25,2,Mecredi,1,Matin,0,Printemps,71138,443,"Relevé"
2020-06-17,11:00:00,2020,6,17,11,0,169,25,2,Mecredi,1,Matin,0,Printemps,71236,541,"Estimé"
2020-06-17,12:00:00,2020,6,17,12,0,169,25,2,Mecredi,2,"Après-Midi",0,Printemps,71333,638,"Relevé"
2020-06-17,13:00:00,2020,6,17,13,0,169,25,2,Mecredi,2,"Après-Midi",0,Printemps,71433,738,"Estimé"
2020-06-17,14:00:00,2020,6,17,14,0,169,25,2,Mecredi,2,"Après-Midi",0,Printemps,71532,837,"Estimé"
2020-06-17,15:00:00,2020,6,17,15,0,169,25,2,Mecredi,2,"Après-Midi",0,Printemps,71632,937,"Estimé"
2020-06-17,16:00:00,2020,6,17,16,0,169,25,2,Mecredi,2,"Après-Midi",0,Printemps,71732,1037,"Relevé"
2020-06-17,17:00:00,2020,6,17,17,0,169,25,2,Mecredi,2,"Après-Midi",0,Printemps,71894,1199,"Estimé"
2020-06-17,18:00:00,2020,6,17,18,0,169,25,2,Mecredi,3,Soir,0,Printemps,72055,1360,"Relevé"
2020-06-17,19:00:00,2020,6,17,19,0,169,25,2,Mecredi,3,Soir,0,Printemps,72217,1522,"Relevé"
