datetime,annee,mois,jours,heure,minute,jour_année,jour_semaine,tranche_horaire,saison,comptage_cumul,comptage_quotidien,methode
2020-08-13 07:00:00,2020,8,13,7,0,226,Jeudi,Nuit,Eté,144597.0,156.0,Estimé
2020-08-13 08:00:00,2020,8,13,8,0,226,Jeudi,Matin,Eté,144619.0,178.0,Relevé
2020-08-13 09:00:00,2020,8,13,9,0,226,Jeudi,Matin,Eté,144661.0,220.0,Estimé
2020-08-13 10:00:00,2020,8,13,10,0,226,Jeudi,Matin,Eté,144703.0,262.0,Relevé
2020-08-13 11:00:00,2020,8,13,11,0,226,Jeudi,Matin,Eté,144763.0,322.0,Estimé
2020-08-13 12:00:00,2020,8,13,12,0,226,Jeudi,Après-Midi,Eté,144822.0,381.0,Estimé
2020-08-13 13:00:00,2020,8,13,13,0,226,Jeudi,Après-Midi,Eté,144882.0,441.0,Estimé
2020-08-13 14:00:00,2020,8,13,14,0,226,Jeudi,Après-Midi,Eté,144942.0,501.0,Estimé
2020-08-13 15:00:00,2020,8,13,15,0,226,Jeudi,Après-Midi,Eté,145002.0,561.0,Estimé
2020-08-13 16:00:00,2020,8,13,16,0,226,Jeudi,Après-Midi,Eté,145061.0,620.0,Estimé
2020-08-13 17:00:00,2020,8,13,17,0,226,Jeudi,Après-Midi,Eté,145121.0,680.0,Estimé
2020-08-13 18:00:00,2020,8,13,18,0,226,Jeudi,Soir,Eté,145181.0,740.0,Estimé
2020-08-13 19:00:00,2020,8,13,19,0,226,Jeudi,Soir,Eté,145240.0,799.0,Estimé
2020-08-13 20:00:00,2020,8,13,20,0,226,Jeudi,Soir,Eté,145300.0,859.0,Estimé
2020-08-13 21:00:00,2020,8,13,21,0,226,Jeudi,Soir,Eté,145360.0,919.0,Estimé
2020-08-13 22:00:00,2020,8,13,22,0,226,Jeudi,Soir,Eté,145420.0,979.0,Estimé
2020-08-13 23:00:00,2020,8,13,23,0,226,Jeudi,Soir,Eté,145479.0,1038.0,Estimé
2020-08-14 00:00:00,2020,8,14,0,0,227,Vendredi,Nuit,Eté,145539.0,0.0,Reporté
2020-08-14 01:00:00,2020,8,14,1,0,227,Vendredi,Nuit,Eté,145558.0,19.0,Estimé
2020-08-14 02:00:00,2020,8,14,2,0,227,Vendredi,Nuit,Eté,145578.0,39.0,Estimé
2020-08-14 03:00:00,2020,8,14,3,0,227,Vendredi,Nuit,Eté,145597.0,58.0,Estimé
2020-08-14 04:00:00,2020,8,14,4,0,227,Vendredi,Nuit,Eté,145616.0,77.0,Estimé
2020-08-14 05:00:00,2020,8,14,5,0,227,Vendredi,Nuit,Eté,145636.0,97.0,Estimé
2020-08-14 06:00:00,2020,8,14,6,0,227,Vendredi,Nuit,Eté,145655.0,116.0,Estimé
2020-08-14 07:00:00,2020,8,14,7,0,227,Vendredi,Nuit,Eté,145675.0,136.0,Estimé
2020-08-14 08:00:00,2020,8,14,8,0,227,Vendredi,Matin,Eté,145694.0,155.0,Relevé
2020-08-14 09:00:00,2020,8,14,9,0,227,Vendredi,Matin,Eté,145752.0,213.0,Estimé
2020-08-14 10:00:00,2020,8,14,10,0,227,Vendredi,Matin,Eté,145811.0,272.0,Estimé
2020-08-14 11:00:00,2020,8,14,11,0,227,Vendredi,Matin,Eté,145869.0,330.0,Estimé
2020-08-14 12:00:00,2020,8,14,12,0,227,Vendredi,Après-Midi,Eté,145927.0,388.0,Estimé
2020-08-14 13:00:00,2020,8,14,13,0,227,Vendredi,Après-Midi,Eté,145985.0,446.0,Estimé
2020-08-14 14:00:00,2020,8,14,14,0,227,Vendredi,Après-Midi,Eté,146044.0,505.0,Estimé
2020-08-14 15:00:00,2020,8,14,15,0,227,Vendredi,Après-Midi,Eté,146102.0,563.0,Estimé
2020-08-14 16:00:00,2020,8,14,16,0,227,Vendredi,Après-Midi,Eté,146160.0,621.0,Estimé
2020-08-14 17:00:00,2020,8,14,17,0,227,Vendredi,Après-Midi,Eté,146218.0,679.0,Estimé
2020-08-14 18:00:00,2020,8,14,18,0,227,Vendredi,Soir,Eté,146277.0,738.0,Estimé
2020-08-14 19:00:00,2020,8,14,19,0,227,Vendredi,Soir,Eté,146335.0,796.0,Relevé
2020-08-14 20:00:00,2020,8,14,20,0,227,Vendredi,Soir,Eté,146379.0,840.0,Estimé
2020-08-14 21:00:00,2020,8,14,21,0,227,Vendredi,Soir,Eté,146423.0,884.0,Estimé
2020-08-14 22:00:00,2020,8,14,22,0,227,Vendredi,Soir,Eté,146468.0,929.0,Estimé
2020-08-14 23:00:00,2020,8,14,23,0,227,Vendredi,Soir,Eté,146512.0,973.0,Estimé
2020-08-15 00:00:00,2020,8,15,0,0,228,Samedi,Nuit,Eté,146556.0,0.0,Reporté
2020-08-15 01:00:00,2020,8,15,1,0,228,Samedi,Nuit,Eté,146577.0,21.0,Estimé
2020-08-15 02:00:00,2020,8,15,2,0,228,Samedi,Nuit,Eté,146598.0,42.0,Estimé
2020-08-15 03:00:00,2020,8,15,3,0,228,Samedi,Nuit,Eté,146619.0,63.0,Estimé
2020-08-15 04:00:00,2020,8,15,4,0,228,Samedi,Nuit,Eté,146640.0,84.0,Estimé
2020-08-15 05:00:00,2020,8,15,5,0,228,Samedi,Nuit,Eté,146661.0,105.0,Estimé
2020-08-15 06:00:00,2020,8,15,6,0,228,Samedi,Nuit,Eté,146682.0,126.0,Estimé
2020-08-15 07:00:00,2020,8,15,7,0,228,Samedi,Nuit,Eté,146702.0,146.0,Estimé
2020-08-15 08:00:00,2020,8,15,8,0,228,Samedi,Matin,Eté,146723.0,167.0,Estimé
2020-08-15 09:00:00,2020,8,15,9,0,228,Samedi,Matin,Eté,146744.0,188.0,Estimé
2020-08-15 10:00:00,2020,8,15,10,0,228,Samedi,Matin,Eté,146765.0,209.0,Estimé
2020-08-15 11:00:00,2020,8,15,11,0,228,Samedi,Matin,Eté,146786.0,230.0,Estimé
2020-08-15 12:00:00,2020,8,15,12,0,228,Samedi,Après-Midi,Eté,146807.0,251.0,Relevé
2020-08-15 13:00:00,2020,8,15,13,0,228,Samedi,Après-Midi,Eté,146851.0,295.0,Estimé
2020-08-15 14:00:00,2020,8,15,14,0,228,Samedi,Après-Midi,Eté,146896.0,340.0,Estimé
2020-08-15 15:00:00,2020,8,15,15,0,228,Samedi,Après-Midi,Eté,146940.0,384.0,Estimé
2020-08-15 16:00:00,2020,8,15,16,0,228,Samedi,Après-Midi,Eté,146985.0,429.0,Estimé
2020-08-15 17:00:00,2020,8,15,17,0,228,Samedi,Après-Midi,Eté,147029.0,473.0,Estimé
2020-08-15 18:00:00,2020,8,15,18,0,228,Samedi,Soir,Eté,147074.0,518.0,Estimé
2020-08-15 19:00:00,2020,8,15,19,0,228,Samedi,Soir,Eté,147118.0,562.0,Estimé
2020-08-15 20:00:00,2020,8,15,20,0,228,Samedi,Soir,Eté,147162.0,606.0,Estimé
2020-08-15 21:00:00,2020,8,15,21,0,228,Samedi,Soir,Eté,147207.0,651.0,Estimé
2020-08-15 22:00:00,2020,8,15,22,0,228,Samedi,Soir,Eté,147251.0,695.0,Estimé
2020-08-15 23:00:00,2020,8,15,23,0,228,Samedi,Soir,Eté,147296.0,740.0,Estimé
2020-08-16 00:00:00,2020,8,16,0,0,229,Dimanche,Nuit,Eté,147340.0,0.0,Reporté
2020-08-16 01:00:00,2020,8,16,1,0,229,Dimanche,Nuit,Eté,147370.0,30.0,Estimé
2020-08-16 02:00:00,2020,8,16,2,0,229,Dimanche,Nuit,Eté,147401.0,61.0,Relevé
2020-08-16 03:00:00,2020,8,16,3,0,229,Dimanche,Nuit,Eté,147428.0,88.0,Estimé
2020-08-16 04:00:00,2020,8,16,4,0,229,Dimanche,Nuit,Eté,147455.0,115.0,Estimé
2020-08-16 05:00:00,2020,8,16,5,0,229,Dimanche,Nuit,Eté,147483.0,143.0,Estimé
2020-08-16 06:00:00,2020,8,16,6,0,229,Dimanche,Nuit,Eté,147510.0,170.0,Estimé
2020-08-16 07:00:00,2020,8,16,7,0,229,Dimanche,Nuit,Eté,147537.0,197.0,Estimé
2020-08-16 08:00:00,2020,8,16,8,0,229,Dimanche,Matin,Eté,147564.0,224.0,Estimé
2020-08-16 09:00:00,2020,8,16,9,0,229,Dimanche,Matin,Eté,147591.0,251.0,Estimé
2020-08-16 10:00:00,2020,8,16,10,0,229,Dimanche,Matin,Eté,147618.0,278.0,Estimé
2020-08-16 11:00:00,2020,8,16,11,0,229,Dimanche,Matin,Eté,147646.0,306.0,Estimé
2020-08-16 12:00:00,2020,8,16,12,0,229,Dimanche,Après-Midi,Eté,147673.0,333.0,Estimé
2020-08-16 13:00:00,2020,8,16,13,0,229,Dimanche,Après-Midi,Eté,147700.0,360.0,Estimé
2020-08-16 14:00:00,2020,8,16,14,0,229,Dimanche,Après-Midi,Eté,147727.0,387.0,Estimé
2020-08-16 15:00:00,2020,8,16,15,0,229,Dimanche,Après-Midi,Eté,147754.0,414.0,Estimé
2020-08-16 16:00:00,2020,8,16,16,0,229,Dimanche,Après-Midi,Eté,147782.0,442.0,Estimé
2020-08-16 17:00:00,2020,8,16,17,0,229,Dimanche,Après-Midi,Eté,147809.0,469.0,Estimé
2020-08-16 18:00:00,2020,8,16,18,0,229,Dimanche,Soir,Eté,147836.0,496.0,Estimé
2020-08-16 19:00:00,2020,8,16,19,0,229,Dimanche,Soir,Eté,147863.0,523.0,Estimé
2020-08-16 20:00:00,2020,8,16,20,0,229,Dimanche,Soir,Eté,147890.0,550.0,Estimé
2020-08-16 21:00:00,2020,8,16,21,0,229,Dimanche,Soir,Eté,147917.0,577.0,Estimé
2020-08-16 22:00:00,2020,8,16,22,0,229,Dimanche,Soir,Eté,147945.0,605.0,Estimé
2020-08-16 23:00:00,2020,8,16,23,0,229,Dimanche,Soir,Eté,147972.0,632.0,Estimé
2020-08-17 00:00:00,2020,8,17,0,0,230,Lundi,Nuit,Eté,147999.0,0.0,Reporté
2020-08-17 01:00:00,2020,8,17,1,0,230,Lundi,Nuit,Eté,148014.0,15.0,Estimé
2020-08-17 02:00:00,2020,8,17,2,0,230,Lundi,Nuit,Eté,148028.0,29.0,Estimé
2020-08-17 03:00:00,2020,8,17,3,0,230,Lundi,Nuit,Eté,148043.0,44.0,Estimé
2020-08-17 04:00:00,2020,8,17,4,0,230,Lundi,Nuit,Eté,148058.0,59.0,Estimé
2020-08-17 05:00:00,2020,8,17,5,0,230,Lundi,Nuit,Eté,148073.0,74.0,Estimé
2020-08-17 06:00:00,2020,8,17,6,0,230,Lundi,Nuit,Eté,148088.0,89.0,Estimé
2020-08-17 07:00:00,2020,8,17,7,0,230,Lundi,Nuit,Eté,148102.0,103.0,Estimé
2020-08-17 08:00:00,2020,8,17,8,0,230,Lundi,Matin,Eté,148117.0,118.0,Relevé
2020-08-17 09:00:00,2020,8,17,9,0,230,Lundi,Matin,Eté,148177.0,178.0,Estimé
2020-08-17 10:00:00,2020,8,17,10,0,230,Lundi,Matin,Eté,148237.0,238.0,Estimé
2020-08-17 11:00:00,2020,8,17,11,0,230,Lundi,Matin,Eté,148297.0,298.0,Estimé
2020-08-17 12:00:00,2020,8,17,12,0,230,Lundi,Après-Midi,Eté,148357.0,358.0,Estimé
2020-08-17 13:00:00,2020,8,17,13,0,230,Lundi,Après-Midi,Eté,148417.0,418.0,Estimé
2020-08-17 14:00:00,2020,8,17,14,0,230,Lundi,Après-Midi,Eté,148477.0,478.0,Estimé
2020-08-17 15:00:00,2020,8,17,15,0,230,Lundi,Après-Midi,Eté,148537.0,538.0,Estimé
2020-08-17 16:00:00,2020,8,17,16,0,230,Lundi,Après-Midi,Eté,148597.0,598.0,Estimé
2020-08-17 17:00:00,2020,8,17,17,0,230,Lundi,Après-Midi,Eté,148657.0,658.0,Relevé
2020-08-17 18:00:00,2020,8,17,18,0,230,Lundi,Soir,Eté,148742.0,743.0,Estimé
2020-08-17 19:00:00,2020,8,17,19,0,230,Lundi,Soir,Eté,148828.0,829.0,Estimé
2020-08-17 20:00:00,2020,8,17,20,0,230,Lundi,Soir,Eté,148914.0,915.0,Estimé
2020-08-17 21:00:00,2020,8,17,21,0,230,Lundi,Soir,Eté,148999.0,1000.0,Relevé
2020-08-17 22:00:00,2020,8,17,22,0,230,Lundi,Soir,Eté,149049.0,1050.0,Relevé
2020-08-17 23:00:00,2020,8,17,23,0,230,Lundi,Soir,Eté,149068.0,1069.0,Estimé
2020-08-18 00:00:00,2020,8,18,0,0,231,Mardi,Nuit,Eté,149086.0,0.0,Reporté
2020-08-18 01:00:00,2020,8,18,1,0,231,Mardi,Nuit,Eté,149099.0,13.0,Estimé
2020-08-18 02:00:00,2020,8,18,2,0,231,Mardi,Nuit,Eté,149112.0,26.0,Estimé
2020-08-18 03:00:00,2020,8,18,3,0,231,Mardi,Nuit,Eté,149125.0,39.0,Estimé
2020-08-18 04:00:00,2020,8,18,4,0,231,Mardi,Nuit,Eté,149138.0,52.0,Estimé
2020-08-18 05:00:00,2020,8,18,5,0,231,Mardi,Nuit,Eté,149151.0,65.0,Estimé
2020-08-18 06:00:00,2020,8,18,6,0,231,Mardi,Nuit,Eté,149164.0,78.0,Estimé
2020-08-18 07:00:00,2020,8,18,7,0,231,Mardi,Nuit,Eté,149177.0,91.0,Estimé
2020-08-18 08:00:00,2020,8,18,8,0,231,Mardi,Matin,Eté,149190.0,104.0,Relevé
2020-08-18 09:00:00,2020,8,18,9,0,231,Mardi,Matin,Eté,149266.0,180.0,Estimé
2020-08-18 10:00:00,2020,8,18,10,0,231,Mardi,Matin,Eté,149341.0,255.0,Estimé
2020-08-18 11:00:00,2020,8,18,11,0,231,Mardi,Matin,Eté,149417.0,331.0,Relevé
2020-08-18 12:00:00,2020,8,18,12,0,231,Mardi,Après-Midi,Eté,149500.0,414.0,Estimé
2020-08-18 13:00:00,2020,8,18,13,0,231,Mardi,Après-Midi,Eté,149584.0,498.0,Estimé
2020-08-18 14:00:00,2020,8,18,14,0,231,Mardi,Après-Midi,Eté,149667.0,581.0,Estimé
2020-08-18 15:00:00,2020,8,18,15,0,231,Mardi,Après-Midi,Eté,149750.0,664.0,Estimé
2020-08-18 16:00:00,2020,8,18,16,0,231,Mardi,Après-Midi,Eté,149833.0,747.0,Estimé
2020-08-18 17:00:00,2020,8,18,17,0,231,Mardi,Après-Midi,Eté,149917.0,831.0,Estimé
2020-08-18 18:00:00,2020,8,18,18,0,231,Mardi,Soir,Eté,150000.0,914.0,Relevé
2020-08-18 19:00:00,2020,8,18,19,0,231,Mardi,Soir,Eté,150061.0,975.0,Estimé
2020-08-18 20:00:00,2020,8,18,20,0,231,Mardi,Soir,Eté,150122.0,1036.0,Estimé
2020-08-18 21:00:00,2020,8,18,21,0,231,Mardi,Soir,Eté,150182.0,1096.0,Estimé
2020-08-18 22:00:00,2020,8,18,22,0,231,Mardi,Soir,Eté,150243.0,1157.0,Estimé
2020-08-18 23:00:00,2020,8,18,23,0,231,Mardi,Soir,Eté,150304.0,1218.0,Estimé
2020-08-19 00:00:00,2020,8,19,0,0,232,Mecredi,Nuit,Eté,150365.0,0.0,Reporté
2020-08-19 01:00:00,2020,8,19,1,0,232,Mecredi,Nuit,Eté,150400.0,35.0,Estimé
2020-08-19 02:00:00,2020,8,19,2,0,232,Mecredi,Nuit,Eté,150436.0,71.0,Estimé
2020-08-19 03:00:00,2020,8,19,3,0,232,Mecredi,Nuit,Eté,150472.0,107.0,Estimé
2020-08-19 04:00:00,2020,8,19,4,0,232,Mecredi,Nuit,Eté,150507.0,142.0,Estimé
2020-08-19 05:00:00,2020,8,19,5,0,232,Mecredi,Nuit,Eté,150542.0,177.0,Estimé
2020-08-19 06:00:00,2020,8,19,6,0,232,Mecredi,Nuit,Eté,150578.0,213.0,Estimé
2020-08-19 07:00:00,2020,8,19,7,0,232,Mecredi,Nuit,Eté,150614.0,249.0,Estimé
2020-08-19 08:00:00,2020,8,19,8,0,232,Mecredi,Matin,Eté,150649.0,284.0,Estimé
2020-08-19 09:00:00,2020,8,19,9,0,232,Mecredi,Matin,Eté,150684.0,319.0,Estimé
2020-08-19 10:00:00,2020,8,19,10,0,232,Mecredi,Matin,Eté,150720.0,355.0,Estimé
2020-08-19 11:00:00,2020,8,19,11,0,232,Mecredi,Matin,Eté,150756.0,391.0,Estimé
2020-08-19 12:00:00,2020,8,19,12,0,232,Mecredi,Après-Midi,Eté,150791.0,426.0,Relevé
2020-08-19 13:00:00,2020,8,19,13,0,232,Mecredi,Après-Midi,Eté,150861.0,496.0,Estimé
2020-08-19 14:00:00,2020,8,19,14,0,232,Mecredi,Après-Midi,Eté,150931.0,566.0,Estimé
2020-08-19 15:00:00,2020,8,19,15,0,232,Mecredi,Après-Midi,Eté,151002.0,637.0,Estimé
2020-08-19 16:00:00,2020,8,19,16,0,232,Mecredi,Après-Midi,Eté,151072.0,707.0,Estimé
2020-08-19 17:00:00,2020,8,19,17,0,232,Mecredi,Après-Midi,Eté,151142.0,777.0,Estimé
2020-08-19 18:00:00,2020,8,19,18,0,232,Mecredi,Soir,Eté,151212.0,847.0,Estimé
2020-08-19 19:00:00,2020,8,19,19,0,232,Mecredi,Soir,Eté,151282.0,917.0,Estimé
2020-08-19 20:00:00,2020,8,19,20,0,232,Mecredi,Soir,Eté,151352.0,987.0,Estimé
2020-08-19 21:00:00,2020,8,19,21,0,232,Mecredi,Soir,Eté,151422.0,1057.0,Estimé
2020-08-19 22:00:00,2020,8,19,22,0,232,Mecredi,Soir,Eté,151493.0,1128.0,Estimé
2020-08-19 23:00:00,2020,8,19,23,0,232,Mecredi,Soir,Eté,151563.0,1198.0,Estimé
2020-08-20 00:00:00,2020,8,20,0,0,233,Jeudi,Nuit,Eté,151633.0,0.0,Reporté
2020-08-20 01:00:00,2020,8,20,1,0,233,Jeudi,Nuit,Eté,151643.0,10.0,Estimé
2020-08-20 02:00:00,2020,8,20,2,0,233,Jeudi,Nuit,Eté,151654.0,21.0,Estimé
2020-08-20 03:00:00,2020,8,20,3,0,233,Jeudi,Nuit,Eté,151664.0,31.0,Estimé
2020-08-20 04:00:00,2020,8,20,4,0,233,Jeudi,Nuit,Eté,151674.0,41.0,Estimé
2020-08-20 05:00:00,2020,8,20,5,0,233,Jeudi,Nuit,Eté,151684.0,51.0,Estimé
2020-08-20 06:00:00,2020,8,20,6,0,233,Jeudi,Nuit,Eté,151695.0,62.0,Estimé
2020-08-20 07:00:00,2020,8,20,7,0,233,Jeudi,Nuit,Eté,151705.0,72.0,Relevé
2020-08-20 08:00:00,2020,8,20,8,0,233,Jeudi,Matin,Eté,151737.0,104.0,Relevé
2020-08-20 09:00:00,2020,8,20,9,0,233,Jeudi,Matin,Eté,151804.0,171.0,Estimé
2020-08-20 10:00:00,2020,8,20,10,0,233,Jeudi,Matin,Eté,151870.0,237.0,Estimé
2020-08-20 11:00:00,2020,8,20,11,0,233,Jeudi,Matin,Eté,151937.0,304.0,Estimé
2020-08-20 12:00:00,2020,8,20,12,0,233,Jeudi,Après-Midi,Eté,152004.0,371.0,Estimé
2020-08-20 13:00:00,2020,8,20,13,0,233,Jeudi,Après-Midi,Eté,152070.0,437.0,Estimé
2020-08-20 14:00:00,2020,8,20,14,0,233,Jeudi,Après-Midi,Eté,152137.0,504.0,Estimé
2020-08-20 15:00:00,2020,8,20,15,0,233,Jeudi,Après-Midi,Eté,152204.0,571.0,Estimé
2020-08-20 16:00:00,2020,8,20,16,0,233,Jeudi,Après-Midi,Eté,152270.0,637.0,Estimé
2020-08-20 17:00:00,2020,8,20,17,0,233,Jeudi,Après-Midi,Eté,152337.0,704.0,Relevé
2020-08-20 18:00:00,2020,8,20,18,0,233,Jeudi,Soir,Eté,152405.0,772.0,Estimé
2020-08-20 19:00:00,2020,8,20,19,0,233,Jeudi,Soir,Eté,152473.0,840.0,Estimé
2020-08-20 20:00:00,2020,8,20,20,0,233,Jeudi,Soir,Eté,152541.0,908.0,Estimé
2020-08-20 21:00:00,2020,8,20,21,0,233,Jeudi,Soir,Eté,152610.0,977.0,Estimé
2020-08-20 22:00:00,2020,8,20,22,0,233,Jeudi,Soir,Eté,152678.0,1045.0,Estimé
2020-08-20 23:00:00,2020,8,20,23,0,233,Jeudi,Soir,Eté,152746.0,1113.0,Estimé
2020-08-21 00:00:00,2020,8,21,0,0,234,Vendredi,Nuit,Eté,152814.0,0.0,Reporté
2020-08-21 01:00:00,2020,8,21,1,0,234,Vendredi,Nuit,Eté,152844.0,30.0,Relevé
2020-08-21 02:00:00,2020,8,21,2,0,234,Vendredi,Nuit,Eté,152897.0,83.0,Estimé
2020-08-21 03:00:00,2020,8,21,3,0,234,Vendredi,Nuit,Eté,152950.0,136.0,Estimé
2020-08-21 04:00:00,2020,8,21,4,0,234,Vendredi,Nuit,Eté,153002.0,188.0,Estimé
2020-08-21 05:00:00,2020,8,21,5,0,234,Vendredi,Nuit,Eté,153055.0,241.0,Estimé
2020-08-21 06:00:00,2020,8,21,6,0,234,Vendredi,Nuit,Eté,153108.0,294.0,Estimé
2020-08-21 07:00:00,2020,8,21,7,0,234,Vendredi,Nuit,Eté,153161.0,347.0,Estimé
2020-08-21 08:00:00,2020,8,21,8,0,234,Vendredi,Matin,Eté,153214.0,400.0,Estimé
2020-08-21 09:00:00,2020,8,21,9,0,234,Vendredi,Matin,Eté,153267.0,453.0,Estimé
2020-08-21 10:00:00,2020,8,21,10,0,234,Vendredi,Matin,Eté,153319.0,505.0,Estimé
2020-08-21 11:00:00,2020,8,21,11,0,234,Vendredi,Matin,Eté,153372.0,558.0,Estimé
2020-08-21 12:00:00,2020,8,21,12,0,234,Vendredi,Après-Midi,Eté,153425.0,611.0,Estimé
2020-08-21 13:00:00,2020,8,21,13,0,234,Vendredi,Après-Midi,Eté,153478.0,664.0,Estimé
2020-08-21 14:00:00,2020,8,21,14,0,234,Vendredi,Après-Midi,Eté,153531.0,717.0,Estimé
2020-08-21 15:00:00,2020,8,21,15,0,234,Vendredi,Après-Midi,Eté,153583.0,769.0,Estimé
2020-08-21 16:00:00,2020,8,21,16,0,234,Vendredi,Après-Midi,Eté,153636.0,822.0,Estimé
2020-08-21 17:00:00,2020,8,21,17,0,234,Vendredi,Après-Midi,Eté,153689.0,875.0,Estimé
2020-08-21 18:00:00,2020,8,21,18,0,234,Vendredi,Soir,Eté,153742.0,928.0,Estimé
2020-08-21 19:00:00,2020,8,21,19,0,234,Vendredi,Soir,Eté,153795.0,981.0,Estimé
2020-08-21 20:00:00,2020,8,21,20,0,234,Vendredi,Soir,Eté,153848.0,1034.0,Estimé
2020-08-21 21:00:00,2020,8,21,21,0,234,Vendredi,Soir,Eté,153900.0,1086.0,Estimé
2020-08-21 22:00:00,2020,8,21,22,0,234,Vendredi,Soir,Eté,153953.0,1139.0,Estimé
2020-08-21 23:00:00,2020,8,21,23,0,234,Vendredi,Soir,Eté,154006.0,1192.0,Relevé
2020-08-22 00:00:00,2020,8,22,0,0,235,Samedi,Nuit,Eté,154008.0,0.0,Reporté
2020-08-22 01:00:00,2020,8,22,1,0,235,Samedi,Nuit,Eté,154035.0,27.0,Estimé
2020-08-22 02:00:00,2020,8,22,2,0,235,Samedi,Nuit,Eté,154062.0,54.0,Estimé
2020-08-22 03:00:00,2020,8,22,3,0,235,Samedi,Nuit,Eté,154089.0,81.0,Estimé
2020-08-22 04:00:00,2020,8,22,4,0,235,Samedi,Nuit,Eté,154116.0,108.0,Estimé
2020-08-22 05:00:00,2020,8,22,5,0,235,Samedi,Nuit,Eté,154143.0,135.0,Estimé
2020-08-22 06:00:00,2020,8,22,6,0,235,Samedi,Nuit,Eté,154170.0,162.0,Estimé
2020-08-22 07:00:00,2020,8,22,7,0,235,Samedi,Nuit,Eté,154197.0,189.0,Estimé
2020-08-22 08:00:00,2020,8,22,8,0,235,Samedi,Matin,Eté,154224.0,216.0,Estimé
2020-08-22 09:00:00,2020,8,22,9,0,235,Samedi,Matin,Eté,154251.0,243.0,Estimé
2020-08-22 10:00:00,2020,8,22,10,0,235,Samedi,Matin,Eté,154278.0,270.0,Estimé
2020-08-22 11:00:00,2020,8,22,11,0,235,Samedi,Matin,Eté,154305.0,297.0,Estimé
2020-08-22 12:00:00,2020,8,22,12,0,235,Samedi,Après-Midi,Eté,154332.0,324.0,Estimé
2020-08-22 13:00:00,2020,8,22,13,0,235,Samedi,Après-Midi,Eté,154359.0,351.0,Estimé
2020-08-22 14:00:00,2020,8,22,14,0,235,Samedi,Après-Midi,Eté,154386.0,378.0,Estimé
2020-08-22 15:00:00,2020,8,22,15,0,235,Samedi,Après-Midi,Eté,154413.0,405.0,Estimé
2020-08-22 16:00:00,2020,8,22,16,0,235,Samedi,Après-Midi,Eté,154440.0,432.0,Estimé
2020-08-22 17:00:00,2020,8,22,17,0,235,Samedi,Après-Midi,Eté,154467.0,459.0,Estimé
2020-08-22 18:00:00,2020,8,22,18,0,235,Samedi,Soir,Eté,154494.0,486.0,Relevé
2020-08-22 19:00:00,2020,8,22,19,0,235,Samedi,Soir,Eté,154538.0,530.0,Estimé
2020-08-22 20:00:00,2020,8,22,20,0,235,Samedi,Soir,Eté,154582.0,574.0,Estimé
2020-08-22 21:00:00,2020,8,22,21,0,235,Samedi,Soir,Eté,154626.0,618.0,Estimé
2020-08-22 22:00:00,2020,8,22,22,0,235,Samedi,Soir,Eté,154669.0,661.0,Estimé
2020-08-22 23:00:00,2020,8,22,23,0,235,Samedi,Soir,Eté,154713.0,705.0,Estimé
2020-08-23 00:00:00,2020,8,23,0,0,236,Dimanche,Nuit,Eté,154757.0,0.0,Reporté
2020-08-23 01:00:00,2020,8,23,1,0,236,Dimanche,Nuit,Eté,154768.0,11.0,Estimé
2020-08-23 02:00:00,2020,8,23,2,0,236,Dimanche,Nuit,Eté,154778.0,21.0,Estimé
2020-08-23 03:00:00,2020,8,23,3,0,236,Dimanche,Nuit,Eté,154789.0,32.0,Estimé
2020-08-23 04:00:00,2020,8,23,4,0,236,Dimanche,Nuit,Eté,154800.0,43.0,Estimé
2020-08-23 05:00:00,2020,8,23,5,0,236,Dimanche,Nuit,Eté,154810.0,53.0,Estimé
2020-08-23 06:00:00,2020,8,23,6,0,236,Dimanche,Nuit,Eté,154821.0,64.0,Relevé
2020-08-23 07:00:00,2020,8,23,7,0,236,Dimanche,Nuit,Eté,154845.0,88.0,Estimé
2020-08-23 08:00:00,2020,8,23,8,0,236,Dimanche,Matin,Eté,154868.0,111.0,Estimé
2020-08-23 09:00:00,2020,8,23,9,0,236,Dimanche,Matin,Eté,154892.0,135.0,Estimé
2020-08-23 10:00:00,2020,8,23,10,0,236,Dimanche,Matin,Eté,154916.0,159.0,Relevé
2020-08-23 11:00:00,2020,8,23,11,0,236,Dimanche,Matin,Eté,154957.0,200.0,Estimé
2020-08-23 12:00:00,2020,8,23,12,0,236,Dimanche,Après-Midi,Eté,154998.0,241.0,Estimé
2020-08-23 13:00:00,2020,8,23,13,0,236,Dimanche,Après-Midi,Eté,155038.0,281.0,Estimé
2020-08-23 14:00:00,2020,8,23,14,0,236,Dimanche,Après-Midi,Eté,155079.0,322.0,Estimé
2020-08-23 15:00:00,2020,8,23,15,0,236,Dimanche,Après-Midi,Eté,155120.0,363.0,Estimé
2020-08-23 16:00:00,2020,8,23,16,0,236,Dimanche,Après-Midi,Eté,155161.0,404.0,Estimé
2020-08-23 17:00:00,2020,8,23,17,0,236,Dimanche,Après-Midi,Eté,155202.0,445.0,Estimé
2020-08-23 18:00:00,2020,8,23,18,0,236,Dimanche,Soir,Eté,155242.0,485.0,Estimé
2020-08-23 19:00:00,2020,8,23,19,0,236,Dimanche,Soir,Eté,155283.0,526.0,Estimé
2020-08-23 20:00:00,2020,8,23,20,0,236,Dimanche,Soir,Eté,155324.0,567.0,Estimé
